row_id,col_id,unit_id,cell_size,x1,x2,x3,x4,x5,z1,z2,d,y
1,16,1,3,-1.15790591608,0.852039863845,0.426539550786,-1.28676490401,0.91541449567,-1.18060538177,1.29205806682,-0.375402616406,-1.11166324168
1,16,2,3,-0.834029674873,0.984157199688,-0.210447077665,-1.17538610365,0.891835195113,-0.78611524784,1.72919090466,0.28067049212,-0.332381186581
1,16,3,3,0.110600148599,0.464915806843,0.837785949435,-1.78705358159,1.49634444299,0.0204566062305,1.05162086333,1.20418959867,2.11727928839
1,17,1,3,-1.17055819002,-0.911141208892,1.71760192562,-2.67128705265,-0.889693191528,0.291430452742,-0.356602083688,-2.12949455785,-1.29395803086
1,17,2,3,0.0677725762678,-0.627982648582,1.10925950174,-1.79301613795,-0.963779552157,-0.273922083419,-0.149339400842,-0.834264980718,-0.779215333079
1,17,3,3,0.326761725791,-1.84140741678,1.76877689853,-2.31142280768,0.66782324652,0.370741973606,-1.27713892957,-1.84485141756,-0.00559792265608
1,18,1,1,-0.557641310306,1.26508814366,-1.93425940378,-0.793139751673,0.487063274849,-1.24387144899,2.63416043997,1.38206111679,2.51057427207
1,19,1,2,-0.954888407837,1.31763410443,-0.305736059076,-0.355107469686,0.115877213494,-2.05899860849,2.92933056054,0.728533244562,1.08965412929
1,19,2,2,-1.38390046665,0.382352236791,1.08618848166,-0.517256625615,-0.0843456131231,-1.5169363337,3.11556062533,1.57377004347,2.59344825155
1,20,1,3,-0.686881364318,0.622775270112,1.47650520268,-0.720472144549,0.659394909786,0.810901052051,0.905951125699,0.0951948447079,-1.26826403118
1,20,2,3,-0.924435640272,0.759506071875,0.968421739631,-0.405443169179,-0.189730743716,0.312388146698,-0.0183637321293,0.75921237057,0.415193041004
1,20,3,3,-1.0594976082,1.54160529004,2.15772659617,-0.35240454448,0.365072827736,0.360906021542,0.939103445754,1.20807977791,0.734122404642
1,21,1,4,-1.26678022165,0.200306948126,-0.172483656383,-0.578706170381,1.14919451802,-0.189426499654,1.19940655627,0.684223812259,-1.04891757438
1,21,2,4,-1.63126883362,-0.0249874258533,-1.21114887583,0.871990211776,1.3537593284,-0.758774845285,0.399370790106,-0.13026244529,-1.64670296044
1,21,3,4,-2.00027718079,1.32609324633,-1.39999020003,-0.951686760452,0.847228384173,-1.27375382987,0.388775842262,-1.72082811023,-4.02403203965
1,21,4,4,-0.978567543726,-0.0707783827218,-1.12919979556,0.176999642371,1.70327553098,-0.15266380486,0.51220122944,1.62407355409,0.631795144179
1,22,1,3,2.1948418639,-0.531054494924,0.0702145362472,0.509306419973,0.673213286104,-0.451491014608,1.24488127817,2.27988314987,3.72597086184
1,22,2,3,1.57834189933,-0.242984542527,-0.156684071218,0.616652323236,-0.0507148824313,0.503017050749,0.526023087333,1.54582163588,2.01598393107
1,22,3,3,1.26300574318,-0.421533082215,-0.00237256569821,0.291830461437,0.164874059009,-0.0936943571061,0.224114002293,0.850237032947,1.89033569892
1,23,1,3,0.0856702230264,-0.483878298444,0.506588762458,0.457076312969,-0.402893174473,0.383672952134,0.877088184358,0.85752894353,1.39174345801
1,23,2,3,-0.270027166311,0.126122013853,0.558544325301,-0.500429368239,0.625810176151,-0.190263701722,0.203918615444,-0.628611915106,-1.22468993465
1,23,3,3,0.0938171574402,-0.661400717909,0.977804870541,-0.220370078206,0.0809050573817,0.0677797699311,-0.114694238423,0.356488788009,0.690775532398
1,24,1,2,0.589514477896,0.474944403282,-0.834399298795,-0.289792859981,0.395669279695,-0.950682600575,0.879365912254,0.179844852529,-0.617458143304
1,24,2,2,-0.35528280797,0.77673402286,0.812896704932,-0.416674676084,-1.37484110593,-1.93433758109,1.11425022695,0.766834361933,0.630719405266
1,25,1,4,0.333938310606,1.31772931198,0.265860122675,-1.14218547758,-1.39125130204,-1.43379360367,0.600276840796,-1.39749529708,-2.15603676821
1,25,2,4,1.23345779278,0.845896142196,-0.24977290793,-0.906613783986,-0.572916762081,-1.50412599189,1.45438594732,0.168208660648,0.609091597434
1,25,3,4,1.06045395492,1.31351255792,0.454968132805,-0.628143463969,-0.0539722521106,-1.22405729477,0.183071932145,-0.220671095746,-0.244400494992
1,25,4,4,0.474999536201,0.77707274736,0.563619510091,-0.746185508047,-1.0936069911,-1.27671157164,1.75195669382,-1.48105325291,-2.18880017651
1,26,1,3,-0.512280440941,-0.757583515632,0.183959442122,-1.47147563783,-0.521927523016,-0.547270734304,0.200061991303,-1.26172877569,-1.49915992353
1,26,2,3,-0.443553005249,-0.302113225358,0.0222066482057,-0.70198568324,0.12109276482,-0.614371342712,0.853418164936,-0.405796969875,-0.408397519465
1,26,3,3,0.899485905843,-1.80707222946,0.647301193706,-2.00519400733,0.272155618743,0.682864878176,-0.220534449879,-0.485931370722,0.412459368525
1,27,1,4,0.110602122046,0.134409845798,1.25352538771,-1.63828318691,-0.340666297763,0.247510711915,0.502769669733,0.354727564936,1.81211093506
1,27,2,4,-0.292786766592,-0.252868188503,0.580373740048,-1.98936520794,0.495904901603,-0.403207265568,0.0304894308248,-0.327942493117,-0.274126872609
1,27,3,4,-0.763559262781,-0.545297433878,0.421150232147,-1.50278700794,0.74057677749,-0.303657569076,0.247580131598,-0.638437955163,0.158253086136
1,27,4,4,-0.376722383154,-0.847705793299,0.985858444038,-1.28956895666,0.120751406322,-0.582603115124,0.513057542117,-0.590327221442,0.422413050724
1,28,1,1,-0.0313085421523,-0.888848387605,1.18540567799,-0.757387692175,0.690945697923,-1.30239160117,0.196748907289,-0.54348699867,0.643063419499
1,29,1,4,-0.949484571253,-1.6672797631,-0.0409911329946,-0.759652786467,-0.452046416383,-0.742832275584,1.15548056441,-0.828538932009,-0.86815423482
1,29,2,4,-0.717712742972,-0.648732591097,-0.309066082957,-2.13822594332,0.423131178539,-1.06061176291,0.689117636028,-1.58924674217,-1.48838975502
1,29,3,4,-1.73017171281,-1.04493606946,-0.795640657131,-1.83334712888,0.703715188251,0.34519831078,0.478770286764,-1.25683790638,-2.42808981629
1,29,4,4,-0.417276348223,-1.46052196435,-0.265713973598,-2.17449204766,0.17704461311,0.0869737152883,1.45225219818,-0.75245986773,0.120346493924
1,30,1,2,-1.76904672887,0.387840041819,1.50632513953,-0.351475098621,0.220411211395,-1.55295590029,1.43847087348,0.239584143068,-1.0503247795
1,30,2,2,-0.916243858483,-0.369816483463,1.18857619112,-0.789419704706,0.721392777522,-1.83397590838,0.873410052656,-0.233918300575,-1.10226070594
1,31,1,2,-1.12285499966,0.35708077756,0.255052508673,-0.229704492605,1.10482094063,-2.65477970341,1.06085018477,-1.93981270289,-3.86971008795
1,31,2,2,-1.0773680227,-1.13054091775,0.156186572955,0.328466405256,0.44806240797,-2.1909617774,0.143161224252,-2.12708595211,-2.60587738951
1,32,1,2,0.709196051649,-0.329726729799,0.655246563964,-1.72657786789,-0.0678218755773,-1.75262890759,0.301185786088,-1.28960866583,-0.0352074073252
1,32,2,2,0.926026301219,-0.68233801235,1.0684091121,-1.24961278093,-0.701904699805,-1.51025622363,0.625285605475,-0.62549120153,1.13041405402
1,33,1,4,-1.70910107055,0.295707013056,1.43748654625,0.216077818155,1.02645539415,-0.354288732562,1.44717503218,-0.766942127382,-3.37296887905
1,33,2,4,-1.39615231656,1.79560981977,1.04743160452,-0.945179294914,1.67773735871,-1.00135446889,2.14475130068,-0.396942099073,-3.70357739381
1,33,3,4,-1.10891700867,0.44810799401,1.19744657422,-0.556812985977,0.484206782508,0.907721939309,0.795445723213,1.34194319503,0.31374887861
1,33,4,4,-0.559236343258,0.531123251208,0.0947023810264,-0.374523836508,-0.00528306248117,-0.179784886469,1.16787217109,-0.159141464529,-0.536485293646
1,34,1,2,0.101599303053,-0.0371898757895,-0.59113492607,-1.37581858281,1.58997521098,-0.193141923921,0.798757776258,1.19401736669,0.812263747937
1,34,2,2,-0.116885583325,0.969920639695,-0.918958161797,-1.05183710495,2.11125230758,-1.68115153126,1.49589070385,-0.0346419862251,-0.958105034475
1,35,1,4,0.669170471297,-1.47999532381,1.09730505373,-0.709089576911,0.431247619422,-0.673494389305,-0.165579837043,-0.150719228023,0.869922319307
1,35,2,4,0.423813028974,-0.457423391069,0.412249044822,-0.539608382992,0.341126461699,-1.09750936434,-0.856116951124,0.110189171984,0.62798088133
1,35,3,4,1.07488984581,-0.126219006818,0.349395510888,-1.28559066663,-0.0520845928554,-0.714469220919,-0.994671899331,1.45460206006,2.85742753857
1,35,4,4,0.530931335687,-0.784215631385,0.722399626108,-1.99474359083,0.0143293233903,-1.32648029251,-1.41996646236,-1.91707120639,-1.63140277492
2,1,1,2,0.219577546058,0.80152129003,-0.514187158392,1.02941399117,0.0280700792396,0.229548168461,1.63225698469,2.32994418356,2.89330330933
2,1,2,2,0.0996077326291,0.914737381906,0.0688539375436,1.33833084923,-0.197634290366,0.315703957943,1.81726441119,2.2086508626,2.65573665211
2,2,1,4,1.15942684671,0.417694589941,-0.296743072902,1.29558104804,0.763719685592,0.161870515256,-0.591137036235,0.71836953346,1.3241494166
2,2,2,4,0.218694870995,1.08817535016,0.318582424561,2.01843545824,0.439523606113,-0.497384581843,-1.59194006922,-1.5083358666,-2.37494737248
2,2,3,4,2.02056283672,0.14631381431,0.00228079403495,1.95059061337,-0.164389196826,0.954944201826,-0.600599410036,1.44388289914,3.61051532418
2,2,4,4,0.816235930895,-0.19820568293,-0.141309850495,2.51251565798,0.156562721642,0.686037006354,-0.155155762212,0.614124191198,1.81960908675
2,3,1,1,-1.35800740031,-0.40523509131,-0.559542219604,0.434764171212,-0.204232475219,-0.203621209824,1.49851001447,-0.422545955229,-0.501316953692
2,4,1,3,-1.13154080529,1.14490589448,-1.78398873648,0.254200389456,0.214204538996,1.21468723922,0.262437445005,2.58719988771,3.04768715655
2,4,2,3,-0.889019845913,0.756831427589,-1.54775511058,-0.0045903925764,0.476906193227,2.43082912855,0.315075107011,2.32543608216,1.6264539653
2,4,3,3,-0.550551588967,0.579623689152,-2.44741298856,-0.273995524965,-0.188439454026,3.3002123022,-0.375292752288,3.57305015378,5.16995901974
2,5,1,2,-0.260470463988,1.33576943598,-1.04481071543,1.49642854296,-2.03293302321,-1.4055671209,0.195062953892,-0.179167009783,0.475051557927
2,5,2,2,0.94279990644,1.25304240553,-1.49244563156,0.536741568436,-3.25122491599,-0.410216785162,-1.43696631942,-0.993546038606,-0.713482927618
2,6,1,1,-2.10766349265,0.634318182096,0.166708946817,-0.368275883393,-0.726884951818,0.501258546567,1.40030350191,1.07130795454,1.00990818224
2,7,1,3,-1.65876907318,0.95983365815,-2.40631631582,-0.283778704988,-0.101071652746,0.8645473957,-0.052796385725,0.915619238948,2.13500637928
2,7,2,3,0.0728629958396,0.78752733296,-2.00786233612,0.00535545893611,-0.651656796909,1.69959908533,-1.08327617914,1.49873334059,3.25755740255
2,7,3,3,-0.507104516994,0.0990841935506,-3.18699872428,0.00630580308813,0.202511005593,3.07410648942,-1.4898109086,2.55563014469,5.50764047158
2,8,1,3,-0.808164242171,0.770604572731,-1.57177549828,1.84107370886,-1.8339962386,1.04822556932,1.10285636493,-0.820748925706,-2.03676918396
2,8,2,3,-0.305053905086,0.106549188134,-1.87012604776,0.534373515031,-0.659319082302,2.10411842502,-0.360186674145,1.20163301089,2.54073824729
2,8,3,3,-1.50770137488,0.387840513629,-2.48930999721,1.50608586416,-1.94080734404,1.66332426223,-0.532665372986,-0.455011044313,0.256971083652
2,9,1,2,0.503253846505,2.1042065815,1.28592234077,-1.41689760561,-1.09150358539,0.229988020068,-0.850447384646,1.93237753281,2.49078976664
2,9,2,2,0.0492048236502,0.700970924371,1.1469170851,-0.276111293542,-0.450588952651,1.12185716042,0.211381826102,2.15187609623,2.04115650208
2,10,1,3,0.542135807736,1.05291199006,-1.70517337387,1.95371049503,-2.40234741696,0.902707566864,0.0827873101265,1.21657074131,2.38209484241
2,10,2,3,-0.400403748738,1.37535741543,-1.53940110862,1.13102152528,-1.83011582013,0.383301712952,-0.170254470653,0.470716955707,-0.14679365225
2,10,3,3,-0.798165688167,0.378250625552,-2.15365905004,0.802800481741,-1.09251986877,1.19276723064,0.0371564570042,0.112318286674,0.753888076915
2,11,1,2,-1.49848427983,-0.166692194987,-2.90192618918,1.68842937137,-0.721896977405,2.2115508455,0.146110255432,2.46371238728,3.83130884191
2,11,2,2,-2.15321791397,0.27775895864,-3.27616993537,1.8998358752,-1.66473933948,0.49658030484,0.306119453535,1.57794115514,3.23566411812
2,12,1,2,0.119106698346,-0.269200522719,-1.00883591748,0.851748792935,-2.2703375214,-0.442869901847,1.53426248016,1.74709575546,0.690574510195
2,12,2,2,-0.521445695626,-0.00845840645089,-0.215146517502,1.16413125448,-1.70727957256,-1.51030621163,1.65223895049,0.97386327519,-0.237172071976
2,13,1,2,0.0901147930426,0.714011127197,0.19273848123,0.735864023148,-0.937480418777,-2.67077814609,0.866070584384,-1.43384268398,-1.33194006664
2,13,2,2,-1.27366652116,1.36592529035,-1.57198364171,-0.0873979867355,-1.54737006003,-0.912589820971,-0.134562031192,-1.15150392714,-0.797093551515
2,14,1,2,-0.245561121539,1.56642293543,0.350565665896,0.52008275345,-0.926554501327,-0.743571503228,2.1670590316,0.846602842453,-0.792614521303
2,14,2,2,-0.591370652474,0.913942779377,-0.444523696105,-0.158034019047,-0.861711810441,-0.778837242149,1.25538820407,0.127844097051,-1.41188426364
2,15,1,2,-1.63914730259,1.02761524779,0.531071265311,0.7497551883,-0.617958071733,-0.986511302462,1.18195458579,0.692093253093,-0.617464884651
2,15,2,2,-1.74186745647,0.972232481365,0.45454910336,-0.216300505718,-2.1122759708,-0.232210677005,-1.03764941227,-0.269255821269,-1.6441491635
2,16,1,1,-0.691632797788,0.113628500979,-1.0834620491,0.798430320515,-0.384599090047,0.42996645822,0.765069528476,2.24772228315,3.20339225741
2,17,1,2,-0.614783658839,-0.196700679231,1.12765318139,0.23990120115,-0.68656611323,-1.13342197044,0.392930887222,0.460685658874,1.65223054816
2,17,2,2,-0.0605007035135,0.225367099565,-0.520524960755,-0.32485513828,-0.225140056801,-1.01590033133,0.652237636798,1.16198104285,2.92070368916
2,18,1,2,-0.890015340681,0.629330101435,-1.76450137921,-0.654813898695,0.00321358696556,-0.557226155706,-0.0196102120042,0.126848486253,0.81957091341
2,18,2,2,0.167757100535,-0.955117367756,-1.54826777146,-0.645512895884,-0.741297087921,-0.844861006699,1.05826836051,1.3651978838,2.88823949599
2,19,1,4,-1.95096485114,2.36967897709,-0.46201732332,1.74268288352,-0.944267032334,-2.44653599616,1.39194529453,-0.337728700536,-1.28263281895
2,19,2,4,-1.63880232455,1.69077614979,0.141619050215,1.30249949586,-0.0538125114455,-1.93363863051,0.561048268262,-0.0573285828424,-0.686813129044
2,19,3,4,-1.85174719236,2.42857101518,-0.600524623385,1.10938426953,0.651608251223,-2.81627420341,1.75907724486,-0.206137507896,-0.847797393768
2,19,4,4,-1.89404369621,2.02732183482,-0.390021131487,1.20275289364,-0.685361317375,-2.11968198241,2.22273861217,-0.773791310377,-2.31979682498
2,20,1,1,-2.08744156367,1.6969852612,0.763146091447,0.623738086956,-1.37159166013,-0.720364369524,1.09194060087,0.469168875004,-2.31973930239
2,21,1,2,-1.03771387317,0.0289766864006,-1.74513689425,1.04645603687,0.610919582522,0.234922513144,0.947378163862,0.988325325381,0.885726257551
2,21,2,2,-0.978475234167,0.0509279813916,-1.52006138372,1.50048383617,0.703693050294,0.642803887938,0.0120003840763,1.14867107606,1.33790468873
2,22,1,3,-0.309424866678,-0.313861414605,-1.41904777354,1.22909433844,-1.98506554846,0.634942510384,-1.16454764305,-0.00901212704212,0.213297671568
2,22,2,3,0.0661781793429,0.750219246052,-1.58618300881,0.401610929679,-1.4353506024,-0.0164053054631,-1.54122326835,-0.408132456715,0.0194558254468
2,22,3,3,0.793058543674,0.210940622711,-1.40340396952,1.56712838643,-2.1095689862,0.313350193453,-0.045399036732,0.383042854624,0.909820562696
2,23,1,1,-0.950816576073,-1.08601422895,-0.320566816851,0.926270135624,-0.696200789712,0.800774358429,1.00660591053,2.09468884991,4.22463530794
2,24,1,3,-0.483824801464,1.80063555969,-1.47976815894,0.660171775709,-1.09033094855,-0.094605420911,0.58772119606,0.10766017452,0.349157236964
2,24,2,3,0.771117645317,2.64751635345,-1.84968388645,0.769520422724,-0.885602143827,0.27037763928,-1.0630211222,-0.40842940701,0.930268616089
2,24,3,3,-0.601052353859,2.02956819206,-1.47193537139,0.411260453123,-1.57829427536,0.105080776168,0.300937060034,-0.788517897026,-1.4617699365
2,25,1,3,-1.86880187219,1.09189829238,-0.236640800826,1.09703125845,-0.179442103974,-1.16646951258,2.79158415982,0.00689388702823,-1.23254253319
2,25,2,3,-1.07197924066,1.38953182161,1.18883713127,0.710375221286,-0.0469032394784,0.330253819046,1.40894771578,2.14990902636,2.85556276593
2,25,3,3,-0.701656527151,1.0205149806,0.313050342858,-0.332026115637,-0.650262438648,0.884900421519,1.36766663816,3.10967416874,4.41219480001
2,26,1,1,-1.21767857631,0.592277970532,-0.276133952036,0.114483011143,-1.59682302191,-0.142492901241,0.120696560428,-1.45355238336,-3.77635948315
2,27,1,1,-2.45269118503,0.996472327552,-0.951849416882,0.109279163706,-0.827792365618,0.0213379057456,-0.58815795676,0.652142565419,-0.958003375472
2,28,1,4,-0.231398079421,0.133541576911,-0.830561767807,0.0138505636156,-1.67732513669,-0.190960178511,0.0138274203248,0.187405971777,0.208441689502
2,28,2,4,-0.236334917882,-0.473964735349,-0.861784927567,1.25356261214,-2.01735712823,-0.507573836609,0.528026521253,-1.52446269602,-1.78432442157
2,28,3,4,-0.160723480825,0.868256060518,-0.657713257305,1.11821715124,-2.26098697558,-0.881718172898,0.422489651443,0.296669065814,-0.143595727848
2,28,4,4,-0.689668070371,0.161149648641,-1.00378165052,0.560736990908,-0.947039098561,-0.778459015913,0.899405451501,-0.432268722294,-0.504586494703
2,29,1,1,-0.864649642117,-0.206483403933,-1.08814909598,0.456983776021,-1.0734216456,-1.60263104531,0.891710969007,-0.781357108782,-1.49530644913
2,30,1,2,-1.11916829705,1.65954851176,0.407743838266,0.533066018757,-0.656081920192,-1.27828115166,1.43408595466,1.7325308655,0.900049711497
2,30,2,2,-0.473092831905,1.4884474741,-0.614570851763,-0.671962680042,-1.22250388033,0.0747036701809,1.10600991386,1.28882827698,0.670213653274
2,31,1,1,0.192670650415,0.360544529097,-1.98258764512,0.274492704825,0.253655521803,1.11807292586,-0.639187001547,-0.789978259182,-1.41503995927
2,32,1,3,-1.54199542028,1.77831197217,-1.87534156668,0.867932771395,-0.850940184181,-2.04612640018,0.975487108698,-1.14397356774,-1.71402921893
2,32,2,3,-1.9082053061,1.75376811364,-1.04927439926,0.31863278853,-0.175119634117,-3.33152754235,-0.0409023926838,-1.99531091365,-3.94562323828
2,32,3,3,-1.34226618028,1.09321633885,-0.762862889456,-0.236768776506,-0.638718188915,-1.82029612192,0.949077864274,0.462476551375,0.0772383701268
2,33,1,4,-1.19775531163,-0.586279859855,-0.633509608353,1.07233091492,-1.27028374445,0.555934923069,0.828977794719,-1.20069733316,-1.96214430006
2,33,2,4,-1.39074758475,0.616969558841,-1.03680465975,0.799305713124,-1.00903197635,0.415452046766,0.238950759128,0.874199571944,0.966027181345
2,33,3,4,-0.685664339048,0.657673709495,-0.672174155618,1.21260105824,-1.49984256865,1.08041171783,2.12013432413,0.99125545597,-0.173958377766
2,33,4,4,-0.785668460055,-0.41234077539,-0.0409780817667,0.72722523899,-1.96379284424,0.634223132208,1.82934606843,0.749868059282,-0.175657622166
2,34,1,4,0.736251857292,0.819419958439,-0.878308864799,-0.925651573559,0.116036805626,0.358787242789,-1.82993277574,-1.04433969111,-0.64453795116
2,34,2,4,1.3344649769,-0.00869147535048,-1.1065251715,-0.555016795447,-0.0120677965065,0.82630163469,-1.2073083415,1.60780629196,3.77831975091
2,34,3,4,0.252256281136,1.37786666968,-1.68481333606,-0.414139931835,-0.509257741587,-0.0838889477571,-1.52273173798,-1.64538756689,-1.6757633077
2,34,4,4,-0.353786016023,0.818288152664,-0.412393315837,-0.132227497935,0.836505064683,-0.542450562406,0.243280403727,-0.204087630496,-0.595298340022
2,35,1,3,-0.502205846287,-0.494882635501,0.237004151978,0.673915642364,-0.76759655757,0.439871622553,1.39852966884,0.410462135289,0.716427372405
2,35,2,3,-1.02251219045,0.163848228724,-0.496828998597,1.56441703068,-0.487114661599,-1.03270764668,0.570425715535,-0.215952444773,-0.78889407689
2,35,3,3,-0.262114675305,-0.0929062757854,0.456509913456,1.642588743,-1.07228120999,0.620754502924,1.38755059135,0.446787330628,0.67961422272
3,1,1,4,1.49235571062,0.256461405535,-1.11022636584,-0.238887367567,0.506581161652,-0.0781880844493,-0.45846193802,-0.0119810395455,0.590434225035
3,1,2,4,0.940547684208,-0.790321806622,-0.564499739037,0.793609913508,0.499883533772,-0.265699590841,-0.444124796135,-1.18063797725,-1.32190610424
